id,x,y,z,qx,qy,qz,qw
1023,-66.523,222.994,2.17442,-0.0295264,-0.0125058,-0.290872,0.956225
1024,-63.1473,220.641,2.37904,-0.0264863,-0.0077768,-0.287055,0.957516
1025,-59.8216,218.363,2.54486,-0.0259636,-0.0137879,-0.284252,0.958299
1026,-56.4863,216.098,2.70687,-0.0252088,-0.0155164,-0.281729,0.959037
1027,-53.16,213.866,2.86985,-0.0223156,-0.00430806,-0.279115,0.959989
1028,-49.7732,211.62,2.9924,-0.020153,-0.00235986,-0.275954,0.960957
1029,-46.3409,209.384,3.08321,-0.0239919,-0.00663899,-0.272755,0.961761
1030,-42.8833,207.156,3.18608,-0.0246634,-0.00855411,-0.270793,0.962284
1031,-39.4936,204.977,3.32227,-0.0259259,-0.00659667,-0.276545,0.960629
1032,-35.9182,202.488,3.50133,-0.0258309,-0.00844345,-0.315101,0.948669
1033,-32.7966,199.716,3.68559,-0.0243399,-0.00542551,-0.384199,0.922913
1034,-30.1574,196.367,3.80797,-0.0253509,-0.00212931,-0.48586,0.873667
1035,-28.5226,192.657,3.95917,-0.0246228,-0.0053252,-0.597154,0.80173
1036,-27.9454,188.623,4.14698,-0.0175041,-0.00903482,-0.697039,0.716763
1037,-28.3969,184.548,4.28911,-0.00831183,-0.00415318,-0.774629,0.632347
1038,-29.6791,180.522,4.38641,-0.00753423,-0.0046009,-0.823988,0.566538
1039,-31.4497,176.762,4.48755,-0.00656304,-0.00498423,-0.858662,0.512477
1040,-33.9533,173.321,4.57642,0.00497758,0.00847555,0.91671,-0.399433
1041,-37.1922,170.814,4.64001,0.000874173,0.0104242,0.967171,-0.25391
1042,-41.0302,169.468,4.65709,-0.00274193,0.00867123,0.99558,-0.0934704
1043,-45.125,169.415,4.65519,-0.00427264,0.00729211,0.998261,0.0583301
1044,-49.0548,170.373,4.64311,-0.0106229,0.0163221,0.986664,0.161597
1045,-53.0432,172.177,4.44227,-0.0430983,0.0176952,0.971461,0.232577
1046,-56.6934,174.274,4.06744,-0.0411653,0.0182132,0.966394,0.253096
1047,-60.1077,176.326,3.7515,-0.0427424,0.0159967,0.965112,0.257828
1048,-63.8941,178.633,3.38447,-0.0393147,0.0168757,0.964507,0.260568
1049,-67.3929,180.771,3.04421,-0.0371451,0.0165755,0.964691,0.260222
1050,-70.8537,182.891,2.72319,-0.0436637,0.0179778,0.964155,0.261104
1051,-74.2861,185.012,2.40166,-0.0483536,0.0209068,0.963587,0.262157
1052,-77.9271,187.261,2.0031,-0.043094,0.0183973,0.963256,0.264467
1053,-81.3566,189.427,1.63662,-0.0387612,0.0163395,0.962168,0.269189
1054,-84.9579,191.731,1.2763,-0.0450288,0.0195917,0.961126,0.271708
1055,-88.331,193.908,0.933317,-0.0467919,0.0208154,0.960815,0.272417
1056,-91.7614,196.125,0.567346,-0.045796,0.0208214,0.960981,0.271998
1057,-95.3155,198.453,0.163913,-0.040901,0.0228671,0.960564,0.274083
1058,-98.9417,200.802,-0.233008,-0.046109,0.0179562,0.95752,0.284091
1059,-102.415,203.373,-0.599484,-0.0321507,0.0122326,0.936529,0.348897
1060,-105.127,206.684,-0.864061,-0.0296876,0.00489023,0.861538,0.506801
1061,-106.285,210.786,-1.07229,-0.0272706,0.00244494,0.726174,0.686965
1062,-105.702,214.881,-1.21019,-0.0294508,-0.001518,0.593501,0.804293
1063,-103.861,218.772,-1.33206,-0.0263467,-0.000816848,0.504747,0.862865
1064,-101.635,222.225,-1.41127,-0.0271665,-0.00202089,0.481072,0.876258
1065,-99.3587,225.624,-1.47669,-0.025331,-0.00218228,0.481709,0.875963
1066,-96.9801,229.232,-1.54059,-0.0254177,-0.00384846,0.47792,0.878027
1067,-94.5576,232.413,-1.59416,-0.0327006,0.00388666,0.394634,0.918248
1068,-91.1515,234.772,-1.6714,-0.0345929,-0.00243253,0.185397,0.982052
1069,-87.1055,235.341,-1.629,-0.0345367,-0.009964,-0.03373,0.998784
1070,-83.1646,234.368,-1.48849,-0.0283159,-0.0151413,-0.175472,0.983961
1071,-79.5585,232.599,-1.33554,-0.0232204,-0.00349115,-0.251362,0.967608
1072,-75.9416,230.318,-1.23839,-0.022922,0.000296379,-0.276503,0.96074
1073,-72.5884,228.119,-1.15234,-0.0253916,-0.00264118,-0.277578,0.960364
1074,-69.0879,225.833,-1.0669,-0.0286665,-0.00601765,-0.275868,0.960749
1075,-65.6077,223.551,-0.926612,-0.0309805,-0.0149681,-0.275741,0.960616
1076,-62.1181,221.247,-0.717539,-0.0246106,-0.00818187,-0.278168,0.960182
1077,-58.5967,218.899,-0.558478,-0.0221421,-0.0085299,-0.280212,0.959645
1078,-55.14,216.575,-0.413977,-0.0219122,-0.0107801,-0.281502,0.95925
1079,-51.7494,214.289,-0.293241,-0.0218768,-0.00760923,-0.282992,0.958843
1080,-48.2071,211.89,-0.158406,-0.0206437,0.000469753,-0.283194,0.95884
1081,-44.9071,209.646,-0.0750381,-0.0209571,-0.000198322,-0.284299,0.958507
1082,-41.2871,207.196,0.00859324,-0.0241352,-0.00551757,-0.283888,0.958538
1083,-37.9173,204.904,0.125573,-0.0249821,-0.0124459,-0.282702,0.958802
1084,-34.3436,202.458,0.283753,-0.0222054,-0.0114671,-0.294817,0.955227
1085,-30.9448,199.735,0.454333,-0.0186614,0.00526092,-0.375001,0.926822
1086,-28.4796,196.499,0.509053,-0.0241161,0.000587396,-0.509277,0.860264
1087,-27.1971,192.62,0.638657,-0.02203,-0.00387418,-0.648464,0.760917
1088,-27.2706,188.599,0.80362,-0.0152259,-0.00745249,-0.767682,0.640606
1089,-28.7384,184.736,0.916417,-0.00455146,-0.00727871,-0.852339,0.522919
1090,-30.9311,181.146,0.988562,0.0044452,0.0078948,0.873017,-0.487607
1091,-33.1162,177.773,1.06528,0.00535611,0.00769432,0.872236,-0.488994
1092,-35.3199,174.34,1.14276,0.00704606,0.00973065,0.870984,-0.491163
1093,-37.4828,170.915,1.24604,0.00421691,0.00764214,0.869291,-0.494222
1094,-39.6661,167.408,1.32636,0.00678835,0.008101,0.868011,-0.496432
1095,-41.9747,163.652,1.43436,0.00573965,0.00806525,0.866478,-0.499118
1096,-44.197,160.017,1.53883,0.00778295,0.00893991,0.870459,-0.492097
1097,-46.6682,156.466,1.66184,0.00542849,0.00950057,0.901463,-0.432719
1098,-49.8187,153.563,1.7055,-0.00518352,0.00120048,0.958727,-0.284278
1099,-53.805,152.032,1.66395,-0.00422682,6.82626e-05,0.996002,-0.0892355
1100,-57.7994,152.066,1.63442,-0.00277858,-0.000552353,0.996963,0.0778284
1101,-61.8088,153.38,1.62483,-0.0160966,0.00824789,0.97961,0.200094
1102,-65.457,155.283,1.47299,-0.0176464,0.00626774,0.968603,0.247905
1103,-69.2682,157.581,1.28599,-0.017037,0.00281788,0.962976,0.269035
1104,-72.5817,159.762,1.1539,-0.0100465,0.00317914,0.960119,0.279393
1105,-75.9773,162.051,1.09618,-0.0134897,0.00419065,0.959033,0.282942
1106,-79.2726,164.301,1.01435,-0.00994595,0.00582036,0.959098,0.282837
1107,-82.9413,166.794,0.899917,-0.0103675,0.0062677,0.959055,0.282959
1108,-86.3599,169.1,0.788762,-0.0195931,0.00841892,0.958896,0.282952
1109,-89.7342,171.39,0.654152,-0.0258629,0.00775165,0.958693,0.283159
1110,-93.443,173.879,0.444807,-0.0234195,0.00483939,0.959209,0.281683
1111,-96.8016,176.127,0.268882,-0.0215152,0.00152232,0.95972,0.280126
1112,-100.396,178.526,0.115355,-0.0117549,0.000331109,0.960686,0.27739
1113,-103.956,180.861,0.0257846,-0.0187352,0.00442795,0.961197,0.275191
1114,-107.447,183.129,-0.0890481,-0.015221,0.00352598,0.961399,0.274714
1115,-111,185.568,-0.186756,-0.0148255,0.00606889,0.950662,0.309814
1116,-114.256,188.435,-0.379261,-0.0286755,0.0013609,0.914738,0.403028
1117,-116.485,192.016,-0.588216,-0.0306305,-0.00405085,0.825274,0.563887
1118,-117.143,196.222,-0.736411,-0.0281557,-0.00768291,0.693744,0.71963
1119,-116.062,200.499,-0.813753,-0.0327322,0.00198838,0.559982,0.827856
1120,-114.028,204.26,-0.955275,-0.0327544,-0.000226553,0.489126,0.871598
1121,-111.488,207.868,-1.06137,-0.0302054,3.67039e-05,0.463447,0.88561
1122,-109.127,211.094,-1.14896,-0.025681,-0.00160901,0.464309,0.8853
1123,-106.812,214.342,-1.219,-0.0259211,-0.00305378,0.470068,0.882244
1124,-104.457,217.669,-1.28632,-0.0269451,0.00159073,0.469518,0.88251
1125,-101.911,221.225,-1.37586,-0.0248055,0.000618327,0.466712,0.884061
1126,-99.3972,224.714,-1.4499,-0.0229692,-0.00184895,0.465536,0.884729
1127,-96.9143,228.161,-1.50725,-0.0232114,-0.00430884,0.466505,0.884203
1128,-94.4645,231.627,-1.5532,-0.0280427,0.00755761,0.472445,0.880881
1129,-92.0403,235.179,-1.70514,-0.0288606,0.00721618,0.480656,0.876404
1130,-89.6715,238.789,-1.85114,-0.0291151,0.00762318,0.488819,0.871866
1131,-87.4011,242.405,-1.99112,-0.0284667,0.00403813,0.491742,0.870266
1132,-84.9622,245.979,-2.10979,-0.0325064,0.00124691,0.436904,0.89892
1133,-81.7814,248.908,-2.20221,-0.0328093,-0.000148604,0.286558,0.957501
1134,-77.8708,250.398,-2.21169,-0.0354154,-0.00945247,0.0743928,0.996555
1135,-73.5493,250.114,-2.08638,-0.0332997,-0.0164507,-0.121044,0.991952
1136,-69.7513,248.587,-1.90972,-0.0242417,-0.000552664,-0.222958,0.974526
1137,-65.9133,246.414,-1.82052,-0.0175382,-0.00231949,-0.253965,0.967052
